3.204360E-3	3.204360E-3	3.189100E-3	3.181470E-3	3.196730E-3	3.192920E-3	3.191010E-3	3.194820E-3	3.200550E-3	3.200550E-3	3.191010E-3	3.181470E-3	3.179570E-3	3.185290E-3	3.181470E-3	3.181470E-3	3.189100E-3	3.170030E-3	3.175750E-3	3.181470E-3	3.196730E-3	3.181470E-3	3.168120E-3	3.156680E-3	3.143330E-3	3.128070E-3	3.133790E-3
3.204360E-3	3.202450E-3	3.181470E-3	3.173840E-3	3.185290E-3	3.189100E-3	3.181470E-3	3.196730E-3	3.191010E-3	3.192920E-3	3.189100E-3	3.191010E-3	3.181470E-3	3.183380E-3	3.183380E-3	3.183380E-3	3.194820E-3	3.181470E-3	3.181470E-3	3.181470E-3	3.198640E-3	3.181470E-3	3.168120E-3	3.156680E-3	3.139510E-3	3.133790E-3	3.131880E-3
3.211990E-3	3.202450E-3	3.181470E-3	3.179570E-3	3.181470E-3	3.192920E-3	3.181470E-3	3.192920E-3	3.185290E-3	3.185290E-3	3.194820E-3	3.191010E-3	3.181470E-3	3.189100E-3	3.191010E-3	3.183380E-3	3.192920E-3	3.196730E-3	3.185290E-3	3.185290E-3	3.194820E-3	3.187190E-3	3.164310E-3	3.156680E-3	3.133790E-3	3.139510E-3	3.120440E-3
3.215800E-3	3.198640E-3	3.181470E-3	3.189100E-3	3.175750E-3	3.189100E-3	3.185290E-3	3.189100E-3	3.181470E-3	3.185290E-3	3.192920E-3	3.189100E-3	3.194820E-3	3.194820E-3	3.194820E-3	3.192920E-3	3.185290E-3	3.200550E-3	3.181470E-3	3.185290E-3	3.198640E-3	3.189100E-3	3.164310E-3	3.152860E-3	3.137600E-3	3.145230E-3	3.105180E-3
3.219620E-3	3.198640E-3	3.181470E-3	3.191010E-3	3.171940E-3	3.185290E-3	3.183380E-3	3.183380E-3	3.179570E-3	3.181470E-3	3.189100E-3	3.187190E-3	3.198640E-3	3.200550E-3	3.194820E-3	3.206270E-3	3.183380E-3	3.187190E-3	3.177660E-3	3.194820E-3	3.194820E-3	3.181470E-3	3.160490E-3	3.154770E-3	3.133790E-3	3.143330E-3	3.101360E-3
3.231060E-3	3.196730E-3	3.187190E-3	3.194820E-3	3.183380E-3	3.194820E-3	3.189100E-3	3.183380E-3	3.181470E-3	3.181470E-3	3.179570E-3	3.181470E-3	3.194820E-3	3.210080E-3	3.194820E-3	3.219620E-3	3.177660E-3	3.181470E-3	3.187190E-3	3.198640E-3	3.183380E-3	3.175750E-3	3.164310E-3	3.162400E-3	3.141420E-3	3.141420E-3	3.107090E-3
3.232970E-3	3.187190E-3	3.189100E-3	3.202450E-3	3.187190E-3	3.198640E-3	3.191010E-3	3.185290E-3	3.187190E-3	3.189100E-3	3.170030E-3	3.179570E-3	3.196730E-3	3.213900E-3	3.192920E-3	3.213900E-3	3.181470E-3	3.177660E-3	3.192920E-3	3.202450E-3	3.175750E-3	3.171940E-3	3.166210E-3	3.168120E-3	3.143330E-3	3.139510E-3	3.116620E-3
3.229160E-3	3.181470E-3	3.194820E-3	3.198640E-3	3.185290E-3	3.198640E-3	3.194820E-3	3.185290E-3	3.192920E-3	3.194820E-3	3.175750E-3	3.181470E-3	3.196730E-3	3.208180E-3	3.194820E-3	3.202450E-3	3.189100E-3	3.171940E-3	3.189100E-3	3.211990E-3	3.173840E-3	3.175750E-3	3.164310E-3	3.171940E-3	3.141420E-3	3.126160E-3	3.128070E-3
3.219620E-3	3.175750E-3	3.202450E-3	3.208180E-3	3.189100E-3	3.200550E-3	3.202450E-3	3.183380E-3	3.194820E-3	3.208180E-3	3.173840E-3	3.189100E-3	3.194820E-3	3.194820E-3	3.191010E-3	3.194820E-3	3.191010E-3	3.173840E-3	3.183380E-3	3.210080E-3	3.189100E-3	3.171940E-3	3.175750E-3	3.171940E-3	3.143330E-3	3.126160E-3	3.124250E-3
3.204360E-3	3.173840E-3	3.194820E-3	3.208180E-3	3.189100E-3	3.200550E-3	3.200550E-3	3.179570E-3	3.196730E-3	3.210080E-3	3.173840E-3	3.200550E-3	3.191010E-3	3.191010E-3	3.183380E-3	3.189100E-3	3.198640E-3	3.175750E-3	3.181470E-3	3.202450E-3	3.196730E-3	3.171940E-3	3.181470E-3	3.177660E-3	3.143330E-3	3.129970E-3	3.116620E-3
3.196730E-3	3.179570E-3	3.192920E-3	3.206270E-3	3.185290E-3	3.208180E-3	3.202450E-3	3.173840E-3	3.194820E-3	3.206270E-3	3.185290E-3	3.204360E-3	3.183380E-3	3.192920E-3	3.192920E-3	3.194820E-3	3.200550E-3	3.185290E-3	3.185290E-3	3.191010E-3	3.192920E-3	3.177660E-3	3.183380E-3	3.181470E-3	3.156680E-3	3.137600E-3	3.112810E-3
3.191010E-3	3.179570E-3	3.198640E-3	3.206270E-3	3.194820E-3	3.202450E-3	3.206270E-3	3.173840E-3	3.194820E-3	3.213900E-3	3.192920E-3	3.206270E-3	3.185290E-3	3.183380E-3	3.198640E-3	3.194820E-3	3.194820E-3	3.194820E-3	3.185290E-3	3.185290E-3	3.187190E-3	3.181470E-3	3.185290E-3	3.181470E-3	3.168120E-3	3.149050E-3	3.114720E-3
3.194820E-3	3.187190E-3	3.198640E-3	3.204360E-3	3.194820E-3	3.192920E-3	3.204360E-3	3.177660E-3	3.192920E-3	3.219620E-3	3.196730E-3	3.208180E-3	3.187190E-3	3.183380E-3	3.204360E-3	3.194820E-3	3.194820E-3	3.196730E-3	3.187190E-3	3.192920E-3	3.185290E-3	3.192920E-3	3.181470E-3	3.179570E-3	3.168120E-3	3.150950E-3	3.118530E-3
3.204360E-3	3.192920E-3	3.208180E-3	3.204360E-3	3.192920E-3	3.191010E-3	3.206270E-3	3.181470E-3	3.191010E-3	3.219620E-3	3.198640E-3	3.191010E-3	3.191010E-3	3.185290E-3	3.206270E-3	3.196730E-3	3.194820E-3	3.202450E-3	3.192920E-3	3.200550E-3	3.191010E-3	3.198640E-3	3.175750E-3	3.177660E-3	3.171940E-3	3.147140E-3	3.118530E-3
3.204360E-3	3.192920E-3	3.211990E-3	3.202450E-3	3.189100E-3	3.187190E-3	3.208180E-3	3.183380E-3	3.187190E-3	3.221530E-3	3.191010E-3	3.175750E-3	3.192920E-3	3.189100E-3	3.200550E-3	3.187190E-3	3.200550E-3	3.208180E-3	3.191010E-3	3.208180E-3	3.191010E-3	3.196730E-3	3.170030E-3	3.179570E-3	3.170030E-3	3.147140E-3	3.126160E-3
3.204360E-3	3.198640E-3	3.213900E-3	3.202450E-3	3.181470E-3	3.192920E-3	3.211990E-3	3.187190E-3	3.185290E-3	3.219620E-3	3.185290E-3	3.168120E-3	3.194820E-3	3.192920E-3	3.194820E-3	3.181470E-3	3.202450E-3	3.211990E-3	3.191010E-3	3.204360E-3	3.183380E-3	3.192920E-3	3.168120E-3	3.181470E-3	3.168120E-3	3.141420E-3	3.129970E-3
3.204360E-3	3.194820E-3	3.213900E-3	3.200550E-3	3.187190E-3	3.208180E-3	3.221530E-3	3.194820E-3	3.185290E-3	3.211990E-3	3.185290E-3	3.164310E-3	3.196730E-3	3.196730E-3	3.194820E-3	3.183380E-3	3.204360E-3	3.213900E-3	3.192920E-3	3.185290E-3	3.173840E-3	3.183380E-3	3.171940E-3	3.181470E-3	3.164310E-3	3.149050E-3	3.128070E-3
3.198640E-3	3.191010E-3	3.210080E-3	3.196730E-3	3.185290E-3	3.208180E-3	3.221530E-3	3.204360E-3	3.192920E-3	3.211990E-3	3.189100E-3	3.175750E-3	3.200550E-3	3.206270E-3	3.194820E-3	3.183380E-3	3.204360E-3	3.208180E-3	3.194820E-3	3.181470E-3	3.168120E-3	3.189100E-3	3.168120E-3	3.189100E-3	3.156680E-3	3.152860E-3	3.133790E-3
3.192920E-3	3.191010E-3	3.204360E-3	3.200550E-3	3.181470E-3	3.204360E-3	3.221530E-3	3.204360E-3	3.200550E-3	3.210080E-3	3.198640E-3	3.183380E-3	3.194820E-3	3.208180E-3	3.196730E-3	3.185290E-3	3.200550E-3	3.206270E-3	3.189100E-3	3.181470E-3	3.168120E-3	3.191010E-3	3.173840E-3	3.192920E-3	3.156680E-3	3.141420E-3	3.126160E-3
3.187190E-3	3.194820E-3	3.213900E-3	3.204360E-3	3.185290E-3	3.200550E-3	3.215800E-3	3.200550E-3	3.208180E-3	3.208180E-3	3.204360E-3	3.187190E-3	3.200550E-3	3.204360E-3	3.200550E-3	3.191010E-3	3.198640E-3	3.208180E-3	3.179570E-3	3.179570E-3	3.162400E-3	3.191010E-3	3.181470E-3	3.192920E-3	3.154770E-3	3.147140E-3	3.120440E-3
3.191010E-3	3.206270E-3	3.219620E-3	3.213900E-3	3.183380E-3	3.196730E-3	3.202450E-3	3.189100E-3	3.208180E-3	3.208180E-3	3.208180E-3	3.200550E-3	3.204360E-3	3.208180E-3	3.210080E-3	3.194820E-3	3.194820E-3	3.208180E-3	3.177660E-3	3.181470E-3	3.168120E-3	3.189100E-3	3.181470E-3	3.194820E-3	3.168120E-3	3.154770E-3	3.122340E-3
3.192920E-3	3.200550E-3	3.211990E-3	3.219620E-3	3.181470E-3	3.204360E-3	3.194820E-3	3.181470E-3	3.215800E-3	3.185290E-3	3.210080E-3	3.208180E-3	3.204360E-3	3.198640E-3	3.217710E-3	3.196730E-3	3.183380E-3	3.213900E-3	3.181470E-3	3.170030E-3	3.170030E-3	3.183380E-3	3.177660E-3	3.194820E-3	3.177660E-3	3.158580E-3	3.120440E-3
3.194820E-3	3.194820E-3	3.210080E-3	3.215800E-3	3.181470E-3	3.211990E-3	3.194820E-3	3.185290E-3	3.221530E-3	3.173840E-3	3.208180E-3	3.206270E-3	3.215800E-3	3.189100E-3	3.217710E-3	3.194820E-3	3.179570E-3	3.208180E-3	3.185290E-3	3.170030E-3	3.181470E-3	3.181470E-3	3.171940E-3	3.196730E-3	3.173840E-3	3.168120E-3	3.128070E-3
3.202450E-3	3.202450E-3	3.204360E-3	3.213900E-3	3.187190E-3	3.213900E-3	3.194820E-3	3.192920E-3	3.223430E-3	3.181470E-3	3.208180E-3	3.208180E-3	3.225340E-3	3.191010E-3	3.213900E-3	3.196730E-3	3.175750E-3	3.208180E-3	3.194820E-3	3.183380E-3	3.187190E-3	3.181470E-3	3.173840E-3	3.196730E-3	3.179570E-3	3.160490E-3	3.126160E-3
3.204360E-3	3.208180E-3	3.204360E-3	3.208180E-3	3.196730E-3	3.225340E-3	3.192920E-3	3.196730E-3	3.219620E-3	3.181470E-3	3.208180E-3	3.208180E-3	3.227250E-3	3.191010E-3	3.200550E-3	3.191010E-3	3.177660E-3	3.211990E-3	3.192920E-3	3.187190E-3	3.189100E-3	3.189100E-3	3.177660E-3	3.185290E-3	3.181470E-3	3.158580E-3	3.126160E-3
3.198640E-3	3.206270E-3	3.208180E-3	3.206270E-3	3.200550E-3	3.236790E-3	3.194820E-3	3.208180E-3	3.213900E-3	3.187190E-3	3.210080E-3	3.208180E-3	3.229160E-3	3.192920E-3	3.202450E-3	3.183380E-3	3.175750E-3	3.215800E-3	3.192920E-3	3.198640E-3	3.196730E-3	3.191010E-3	3.181470E-3	3.179570E-3	3.177660E-3	3.158580E-3	3.133790E-3
3.194820E-3	3.202450E-3	3.210080E-3	3.213900E-3	3.208180E-3	3.232970E-3	3.200550E-3	3.221530E-3	3.210080E-3	3.194820E-3	3.210080E-3	3.211990E-3	3.227250E-3	3.187190E-3	3.206270E-3	3.194820E-3	3.177660E-3	3.221530E-3	3.194820E-3	3.202450E-3	3.206270E-3	3.194820E-3	3.194820E-3	3.175750E-3	3.179570E-3	3.147140E-3	3.133790E-3
3.191010E-3	3.194820E-3	3.211990E-3	3.215800E-3	3.208180E-3	3.223430E-3	3.200550E-3	3.231060E-3	3.213900E-3	3.202450E-3	3.204360E-3	3.211990E-3	3.229160E-3	3.181470E-3	3.211990E-3	3.204360E-3	3.181470E-3	3.227250E-3	3.191010E-3	3.200550E-3	3.208180E-3	3.198640E-3	3.194820E-3	3.191010E-3	3.175750E-3	3.139510E-3	3.131880E-3
3.189100E-3	3.196730E-3	3.204360E-3	3.210080E-3	3.202450E-3	3.215800E-3	3.200550E-3	3.238690E-3	3.219620E-3	3.213900E-3	3.198640E-3	3.213900E-3	3.221530E-3	3.189100E-3	3.219620E-3	3.208180E-3	3.185290E-3	3.225340E-3	3.192920E-3	3.204360E-3	3.211990E-3	3.194820E-3	3.198640E-3	3.208180E-3	3.173840E-3	3.128070E-3	3.129970E-3
3.191010E-3	3.204360E-3	3.194820E-3	3.206270E-3	3.200550E-3	3.211990E-3	3.211990E-3	3.234880E-3	3.231060E-3	3.213900E-3	3.204360E-3	3.211990E-3	3.208180E-3	3.194820E-3	3.208180E-3	3.211990E-3	3.192920E-3	3.215800E-3	3.194820E-3	3.202450E-3	3.198640E-3	3.194820E-3	3.196730E-3	3.204360E-3	3.177660E-3	3.126160E-3	3.126160E-3
3.194820E-3	3.204360E-3	3.194820E-3	3.200550E-3	3.198640E-3	3.221530E-3	3.217710E-3	3.227250E-3	3.242510E-3	3.211990E-3	3.208180E-3	3.196730E-3	3.202450E-3	3.198640E-3	3.206270E-3	3.211990E-3	3.196730E-3	3.208180E-3	3.194820E-3	3.208180E-3	3.194820E-3	3.196730E-3	3.191010E-3	3.206270E-3	3.177660E-3	3.135700E-3	3.135700E-3
3.200550E-3	3.206270E-3	3.194820E-3	3.200550E-3	3.206270E-3	3.217710E-3	3.217710E-3	3.223430E-3	3.240600E-3	3.217710E-3	3.200550E-3	3.200550E-3	3.202450E-3	3.208180E-3	3.204360E-3	3.219620E-3	3.200550E-3	3.206270E-3	3.194820E-3	3.204360E-3	3.198640E-3	3.194820E-3	3.198640E-3	3.208180E-3	3.179570E-3	3.152860E-3	3.145230E-3
3.200550E-3	3.202450E-3	3.194820E-3	3.202450E-3	3.208180E-3	3.213900E-3	3.217710E-3	3.231060E-3	3.231060E-3	3.217710E-3	3.204360E-3	3.210080E-3	3.206270E-3	3.206270E-3	3.200550E-3	3.213900E-3	3.198640E-3	3.198640E-3	3.196730E-3	3.196730E-3	3.198640E-3	3.192920E-3	3.210080E-3	3.200550E-3	3.175750E-3	3.168120E-3	3.150950E-3
3.210080E-3	3.194820E-3	3.194820E-3	3.194820E-3	3.208180E-3	3.211990E-3	3.204360E-3	3.232970E-3	3.221530E-3	3.217710E-3	3.208180E-3	3.211990E-3	3.208180E-3	3.196730E-3	3.200550E-3	3.200550E-3	3.194820E-3	3.191010E-3	3.196730E-3	3.200550E-3	3.196730E-3	3.189100E-3	3.213900E-3	3.194820E-3	3.171940E-3	3.181470E-3	3.156680E-3
3.215800E-3	3.198640E-3	3.200550E-3	3.196730E-3	3.221530E-3	3.204360E-3	3.196730E-3	3.234880E-3	3.217710E-3	3.215800E-3	3.208180E-3	3.217710E-3	3.210080E-3	3.194820E-3	3.196730E-3	3.192920E-3	3.202450E-3	3.181470E-3	3.204360E-3	3.202450E-3	3.181470E-3	3.191010E-3	3.213900E-3	3.181470E-3	3.175750E-3	3.181470E-3	3.156680E-3
3.211990E-3	3.202450E-3	3.217710E-3	3.208180E-3	3.227250E-3	3.196730E-3	3.194820E-3	3.231060E-3	3.215800E-3	3.206270E-3	3.213900E-3	3.215800E-3	3.221530E-3	3.196730E-3	3.204360E-3	3.185290E-3	3.208180E-3	3.175750E-3	3.204360E-3	3.191010E-3	3.168120E-3	3.191010E-3	3.206270E-3	3.166210E-3	3.175750E-3	3.179570E-3	3.154770E-3
3.211990E-3	3.206270E-3	3.217710E-3	3.211990E-3	3.232970E-3	3.196730E-3	3.189100E-3	3.221530E-3	3.210080E-3	3.198640E-3	3.208180E-3	3.204360E-3	3.219620E-3	3.208180E-3	3.210080E-3	3.191010E-3	3.208180E-3	3.179570E-3	3.202450E-3	3.191010E-3	3.168120E-3	3.198640E-3	3.196730E-3	3.168120E-3	3.179570E-3	3.171940E-3	3.158580E-3
3.206270E-3	3.219620E-3	3.208180E-3	3.210080E-3	3.232970E-3	3.192920E-3	3.189100E-3	3.221530E-3	3.208180E-3	3.194820E-3	3.200550E-3	3.206270E-3	3.219620E-3	3.210080E-3	3.206270E-3	3.196730E-3	3.208180E-3	3.183380E-3	3.200550E-3	3.194820E-3	3.168120E-3	3.208180E-3	3.194820E-3	3.171940E-3	3.181470E-3	3.168120E-3	3.160490E-3
3.204360E-3	3.221530E-3	3.208180E-3	3.202450E-3	3.221530E-3	3.192920E-3	3.191010E-3	3.219620E-3	3.211990E-3	3.194820E-3	3.204360E-3	3.200550E-3	3.223430E-3	3.208180E-3	3.208180E-3	3.198640E-3	3.202450E-3	3.189100E-3	3.191010E-3	3.191010E-3	3.177660E-3	3.206270E-3	3.191010E-3	3.181470E-3	3.181470E-3	3.173840E-3	3.156680E-3
3.206270E-3	3.213900E-3	3.213900E-3	3.194820E-3	3.217710E-3	3.194820E-3	3.194820E-3	3.217710E-3	3.211990E-3	3.200550E-3	3.204360E-3	3.189100E-3	3.219620E-3	3.206270E-3	3.213900E-3	3.210080E-3	3.202450E-3	3.196730E-3	3.187190E-3	3.194820E-3	3.191010E-3	3.208180E-3	3.187190E-3	3.187190E-3	3.183380E-3	3.170030E-3	3.150950E-3
3.208180E-3	3.206270E-3	3.217710E-3	3.189100E-3	3.210080E-3	3.191010E-3	3.206270E-3	3.213900E-3	3.210080E-3	3.194820E-3	3.204360E-3	3.181470E-3	3.210080E-3	3.196730E-3	3.213900E-3	3.221530E-3	3.210080E-3	3.200550E-3	3.189100E-3	3.202450E-3	3.194820E-3	3.200550E-3	3.189100E-3	3.185290E-3	3.185290E-3	3.173840E-3	3.145230E-3
3.219620E-3	3.194820E-3	3.210080E-3	3.198640E-3	3.204360E-3	3.189100E-3	3.198640E-3	3.219620E-3	3.208180E-3	3.194820E-3	3.215800E-3	3.173840E-3	3.204360E-3	3.194820E-3	3.219620E-3	3.221530E-3	3.211990E-3	3.208180E-3	3.194820E-3	3.204360E-3	3.204360E-3	3.198640E-3	3.191010E-3	3.183380E-3	3.191010E-3	3.173840E-3	3.149050E-3
3.215800E-3	3.191010E-3	3.208180E-3	3.208180E-3	3.211990E-3	3.191010E-3	3.191010E-3	3.219620E-3	3.204360E-3	3.210080E-3	3.225340E-3	3.177660E-3	3.192920E-3	3.202450E-3	3.210080E-3	3.223430E-3	3.217710E-3	3.206270E-3	3.208180E-3	3.208180E-3	3.211990E-3	3.196730E-3	3.194820E-3	3.181470E-3	3.191010E-3	3.158580E-3	3.149050E-3
3.204360E-3	3.177660E-3	3.208180E-3	3.206270E-3	3.211990E-3	3.189100E-3	3.189100E-3	3.221530E-3	3.194820E-3	3.210080E-3	3.232970E-3	3.191010E-3	3.194820E-3	3.200550E-3	3.202450E-3	3.215800E-3	3.215800E-3	3.196730E-3	3.211990E-3	3.204360E-3	3.215800E-3	3.194820E-3	3.189100E-3	3.177660E-3	3.181470E-3	3.154770E-3	3.141420E-3
3.204360E-3	3.175750E-3	3.206270E-3	3.204360E-3	3.204360E-3	3.187190E-3	3.185290E-3	3.221530E-3	3.183380E-3	3.200550E-3	3.236790E-3	3.196730E-3	3.206270E-3	3.204360E-3	3.204360E-3	3.204360E-3	3.208180E-3	3.196730E-3	3.215800E-3	3.204360E-3	3.217710E-3	3.192920E-3	3.181470E-3	3.179570E-3	3.170030E-3	3.152860E-3	3.147140E-3
3.202450E-3	3.185290E-3	3.210080E-3	3.200550E-3	3.204360E-3	3.187190E-3	3.181470E-3	3.213900E-3	3.181470E-3	3.198640E-3	3.229160E-3	3.198640E-3	3.210080E-3	3.208180E-3	3.200550E-3	3.194820E-3	3.210080E-3	3.194820E-3	3.208180E-3	3.206270E-3	3.211990E-3	3.192920E-3	3.183380E-3	3.175750E-3	3.164310E-3	3.145230E-3	3.152860E-3
3.198640E-3	3.194820E-3	3.215800E-3	3.198640E-3	3.202450E-3	3.191010E-3	3.177660E-3	3.211990E-3	3.191010E-3	3.196730E-3	3.215800E-3	3.208180E-3	3.215800E-3	3.198640E-3	3.192920E-3	3.181470E-3	3.202450E-3	3.191010E-3	3.200550E-3	3.204360E-3	3.210080E-3	3.196730E-3	3.183380E-3	3.181470E-3	3.168120E-3	3.147140E-3	3.147140E-3
3.198640E-3	3.196730E-3	3.217710E-3	3.202450E-3	3.208180E-3	3.194820E-3	3.181470E-3	3.200550E-3	3.202450E-3	3.194820E-3	3.208180E-3	3.210080E-3	3.221530E-3	3.189100E-3	3.194820E-3	3.177660E-3	3.200550E-3	3.196730E-3	3.200550E-3	3.206270E-3	3.211990E-3	3.206270E-3	3.183380E-3	3.189100E-3	3.168120E-3	3.152860E-3	3.150950E-3
3.194820E-3	3.192920E-3	3.227250E-3	3.206270E-3	3.217710E-3	3.196730E-3	3.194820E-3	3.194820E-3	3.211990E-3	3.189100E-3	3.204360E-3	3.210080E-3	3.221530E-3	3.181470E-3	3.194820E-3	3.173840E-3	3.204360E-3	3.200550E-3	3.194820E-3	3.200550E-3	3.213900E-3	3.208180E-3	3.189100E-3	3.191010E-3	3.173840E-3	3.150950E-3	3.154770E-3
3.189100E-3	3.191010E-3	3.227250E-3	3.206270E-3	3.217710E-3	3.204360E-3	3.200550E-3	3.192920E-3	3.219620E-3	3.177660E-3	3.204360E-3	3.217710E-3	3.215800E-3	3.171940E-3	3.202450E-3	3.181470E-3	3.202450E-3	3.208180E-3	3.192920E-3	3.189100E-3	3.213900E-3	3.208180E-3	3.191010E-3	3.192920E-3	3.181470E-3	3.152860E-3	3.160490E-3
3.187190E-3	3.192920E-3	3.221530E-3	3.206270E-3	3.221530E-3	3.208180E-3	3.211990E-3	3.194820E-3	3.213900E-3	3.173840E-3	3.208180E-3	3.213900E-3	3.202450E-3	3.181470E-3	3.208180E-3	3.196730E-3	3.200550E-3	3.215800E-3	3.194820E-3	3.181470E-3	3.211990E-3	3.198640E-3	3.194820E-3	3.198640E-3	3.175750E-3	3.147140E-3	3.162400E-3
3.191010E-3	3.191010E-3	3.221530E-3	3.208180E-3	3.221530E-3	3.215800E-3	3.221530E-3	3.202450E-3	3.208180E-3	3.179570E-3	3.210080E-3	3.210080E-3	3.191010E-3	3.191010E-3	3.200550E-3	3.210080E-3	3.202450E-3	3.213900E-3	3.187190E-3	3.181470E-3	3.213900E-3	3.200550E-3	3.198640E-3	3.204360E-3	3.170030E-3	3.154770E-3	3.160490E-3
3.198640E-3	3.200550E-3	3.219620E-3	3.213900E-3	3.219620E-3	3.221530E-3	3.221530E-3	3.210080E-3	3.210080E-3	3.179570E-3	3.211990E-3	3.208180E-3	3.194820E-3	3.196730E-3	3.200550E-3	3.219620E-3	3.208180E-3	3.210080E-3	3.185290E-3	3.189100E-3	3.210080E-3	3.194820E-3	3.194820E-3	3.202450E-3	3.164310E-3	3.154770E-3	3.162400E-3
3.194820E-3	3.210080E-3	3.221530E-3	3.210080E-3	3.223430E-3	3.210080E-3	3.219620E-3	3.211990E-3	3.215800E-3	3.185290E-3	3.217710E-3	3.206270E-3	3.198640E-3	3.206270E-3	3.198640E-3	3.221530E-3	3.210080E-3	3.194820E-3	3.194820E-3	3.191010E-3	3.210080E-3	3.183380E-3	3.191010E-3	3.202450E-3	3.154770E-3	3.152860E-3	3.162400E-3
